"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"1392","03292","2021",15,15,0,90175.7333333333,938,97
"1393","03293","2021",8,8,0,70562.5,867.25,76.875
"1394","03294","2021",1,1,0,73590,759,97
"1395","03295","2021",3,3,0,40833.3333333333,650,65.6666666666667
"1396","03296","2021",5,5,0,52400,769.4,74.2
"1397","03297","2021",23,22,1,95034.347826087,1085.4347826087,90.1739130434783
"1398","03298","2021",64,51,13,89618.4375,1094.71875,80.546875
"1399","03299","2021",1,1,0,80000,615,130
"1400","03300","2021",11,11,0,88270.9090909091,997.636363636364,91.7272727272727
"1401","03301","2021",9,8,1,126016.666666667,1357.11111111111,99.5555555555556
"1402","03304","2021",36,36,0,197285.111111111,1662.66666666667,120.166666666667
"1403","03305","2021",6,6,0,87525,946.833333333333,87.6666666666667
"1404","03306","2021",24,24,0,166460.625,1542.95833333333,106.416666666667
"1405","03307","2021",6,6,0,165625,1330.16666666667,123.833333333333
"1406","03308","2021",1,1,0,33000,508,65
"1407","03309","2021",7,7,0,82885.7142857143,639.571428571429,118.285714285714
"1408","03310","2021",840,182,658,122456.719047619,1720.72261904762,70.3345238095238
"1409","03311","2021",3,3,0,123500,1141.33333333333,116.333333333333
"1410","03313","2021",6,6,0,101533.333333333,1026,98.1666666666667
"1411","03314","2021",13,13,0,94258.8461538462,979,94.9230769230769
"1412","03315","2021",14,14,0,89689.2857142857,1009.28571428571,90.8571428571429
"1413","03316","2021",16,16,0,137800.625,1490,105.1875
"1414","03317","2021",9,9,0,85588.8888888889,999.888888888889,89
"1415","03319","2021",15,15,0,108859.2,984.466666666667,104.4
"1416","03320","2021",11,11,0,100825.909090909,977.454545454545,104.636363636364
"1417","03321","2021",235,172,63,130903.680851064,1624.2170212766,82.463829787234
"1418","04001","2021",5,4,1,217320,2378.2,86.8
"1419","04004","2021",14,13,1,161249.5,1715.14285714286,94.5714285714286
"1420","04006","2021",238,17,221,76093,2244.45798319328,32.3403361344538
"1421","04008","2021",22,13,9,121117,1556.5,74.5454545454545
"1422","04012","2021",3,3,0,682811.333333333,3959,191.666666666667
"1423","04013","2021",4,4,0,209053.75,1988.25,106.5
"1424","04016","2021",2,2,0,138554,1928.5,72.5
"1425","04017","2021",3,1,2,73500,1408.33333333333,63
"1426","04018","2021",7,7,0,344328.571428571,3442,93.4285714285714
"1427","04019","2021",95,24,71,114125.010526316,2299,53.2526315789474
"1428","04022","2021",15,15,0,94278,1490.8,67.1333333333333
"1429","04023","2021",3,3,0,103300,1410.33333333333,84
"1430","04024","2021",1,1,0,189508,1840,103
"1431","04025","2021",11,9,2,118059.090909091,1771.27272727273,71.6363636363636
"1432","04026","2021",1,1,0,85000,895,95
"1433","04027","2021",2,2,0,381475,3038.5,125.5
"1434","04028","2021",4,2,2,115102.5,1205.5,84.5
"1435","04031","2021",8,8,0,186893.75,2508,78.5
"1436","04032","2021",3,3,0,102666.666666667,2203.33333333333,46.6666666666667
"1437","04033","2021",8,7,1,186517.5,2029.75,95
"1438","04034","2021",7,7,0,225482.857142857,2210.71428571429,109.714285714286
"1439","04035","2021",6,6,0,135170,1741.83333333333,81
"1440","04036","2021",6,6,0,216875,1965.83333333333,115.166666666667
"1441","04037","2021",3,3,0,106000,1227.33333333333,74
"1442","04039","2021",24,16,8,122672.083333333,1741.66666666667,69.4166666666667
"1443","04040","2021",1,1,0,160000,1798,89
"1444","04041","2021",3,3,0,246373.333333333,3355.66666666667,82
"1445","04042","2021",3,3,0,105000,1581.33333333333,71
"1446","04043","2021",1,1,0,329000,2384,138
"1447","04045","2021",31,31,0,209981.935483871,2584.41935483871,79.8064516129032
"1448","04046","2021",2,2,0,121000,2157,68
"1449","04047","2021",2,2,0,194360,1763.5,110
"1450","04049","2021",68,35,33,168082.632352941,2006.76470588235,87.1470588235294
"1451","04050","2021",1,1,0,130000,1300,100
"1452","04051","2021",1,1,0,270000,4091,66
"1453","04053","2021",6,6,0,201765,2197.66666666667,90.8333333333333
"1454","04054","2021",1,1,0,108000,7200,15
"1455","04055","2021",1,1,0,175000,1562,112
"1456","04058","2021",5,5,0,334644.4,4221,84.2
"1457","04059","2021",3,3,0,227733.333333333,2307.66666666667,98.6666666666667
"1458","04061","2021",13,8,5,120885.384615385,1694.07692307692,68.0769230769231
"1459","04062","2021",6,5,1,125193.333333333,2413.66666666667,57.1666666666667
"1460","04063","2021",18,18,0,281563.944444444,2590.38888888889,104.944444444444
"1461","04065","2021",13,12,1,184702.538461538,2086.53846153846,86.7692307692308
"1462","04066","2021",4,4,0,343983.5,2427,140.75
"1463","04067","2021",1,1,0,290000,2071,140
"1464","04068","2021",12,11,1,252723.333333333,2288.33333333333,103.916666666667
"1465","04069","2021",1,1,0,174000,1955,89
"1466","04070","2021",214,69,145,132781.112149533,1756.39252336449,72.8317757009346
"1467","04072","2021",3,3,0,165000,1871,68.6666666666667
"1468","04073","2021",51,5,46,104214.019607843,2193.64705882353,42.0392156862745
"1469","04074","2021",3,3,0,129783.333333333,1520.66666666667,89
"1470","04075","2021",4,4,0,297000,2741.5,108.25
"1471","04076","2021",17,9,8,138276.470588235,2051.17647058824,69.3529411764706
"1472","04077","2021",3,2,1,113333.333333333,1112.33333333333,105.333333333333
"1473","04079","2021",12,11,1,193240,1990.91666666667,93.25
"1474","04081","2021",15,13,2,277919.933333333,3705.33333333333,77.2666666666667
"1475","04084","2021",8,8,0,211562.5,1936,125.125
"1476","04086","2021",2,2,0,276000,2723,98.5
"1477","04087","2021",3,3,0,140686.666666667,1717.33333333333,74.3333333333333
"1478","04088","2021",76,40,36,197286.171052632,2506.68421052632,77.7236842105263
"1479","04090","2021",6,6,0,94533.3333333333,1449.5,63.8333333333333
"1480","04092","2021",4,4,0,97250,1336.5,70.75
"1481","04093","2021",1,1,0,141000,892,158
"1482","04094","2021",97,42,55,159320.731958763,2835.23711340206,59.4432989690722
"1483","04095","2021",5,5,0,229030,2311,91.8
"1484","04096","2021",20,9,11,142866.65,1858.95,77.3
"1485","04097","2021",7,6,1,114084.428571429,1718.42857142857,66.1428571428571
"1486","04099","2021",1,1,0,125000,1894,66
"1487","04101","2021",5,5,0,297782.4,2501.2,123.2
"1488","04102","2021",3,2,1,105000,1326,70.6666666666667
"1489","04104","2021",2,2,0,287500,3224.5,92
"1490","04106","2021",4,3,1,305575,3697,93
"1491","04108","2021",18,14,4,133484.444444444,1531,87.1111111111111
"1492","04109","2021",9,9,0,249955.555555556,2946.44444444444,91.2222222222222
"1493","04110","2021",10,10,0,219329.2,2072.8,107.7
"1494","04111","2021",18,15,3,214677.777777778,2321.38888888889,90.4444444444444
"1495","04112","2021",334,123,211,162771.179640719,2096.75748502994,76.0928143712575
"1496","04113","2021",5,5,0,192689.4,2005.2,95.6
"1497","04115","2021",2,2,0,99500,1209.5,80.5
"1498","04116","2021",47,39,8,182089.680851064,2057.72340425532,87.6595744680851
"1499","04118","2021",1,1,0,240000,1500,160
"1500","04120","2021",1,1,0,70000,636,110
"1501","04121","2021",11,7,4,131281.818181818,1732.36363636364,84.5454545454545
"1502","04122","2021",2,2,0,209500,3384,61
"1503","04123","2021",16,15,1,167974.6875,1902.625,86.3125
"1504","04124","2021",7,7,0,148397.142857143,1749.42857142857,81.7142857142857
"1505","04126","2021",34,13,21,126830.294117647,2171.47058823529,54.7941176470588
"1506","04127","2021",1,1,0,132000,1808,73
"1507","04128","2021",1,1,0,975000,4353,224
"1508","04130","2021",2,2,0,169500,1829.5,88
"1509","04132","2021",1,1,0,85000,1932,44
"1510","04133","2021",3,3,0,90533.3333333333,1455,62.3333333333333
"1511","04134","2021",11,11,0,112400,1597.36363636364,71.2727272727273
"1512","04135","2021",10,9,1,299649.2,3583.1,86.7
"1513","04136","2021",7,6,1,98700,1258.85714285714,76.8571428571429
"1514","04138","2021",2,2,0,379000,2404.5,149.5
"1515","04139","2021",9,8,1,175708.333333333,1877.33333333333,93.8888888888889
"1516","04140","2021",3,3,0,188633.333333333,1986.66666666667,94.6666666666667
"1517","04141","2021",2,2,0,275500,3094,89.5
"1518","04142","2021",2,2,0,90000,1798.5,54.5
"1519","04143","2021",66,51,15,207285.409090909,2366.01515151515,87.5606060606061
"1520","04144","2021",5,4,1,146600,3216.6,57.4
"1521","04145","2021",13,13,0,246175.538461538,2410,106.307692307692
"1522","04148","2021",10,9,1,105550,2182.7,55.5
"1523","04149","2021",35,35,0,242474.942857143,2241.31428571429,105.942857142857
"1524","04150","2021",2,2,0,304110,2875,105
"1525","04151","2021",14,14,0,209184.357142857,2402.21428571429,83.2142857142857
"1526","04152","2021",51,47,4,312683.980392157,2772.17647058824,115.21568627451
"1527","04155","2021",2,2,0,151500,2476.5,62
"1528","04156","2021",5,5,0,179476,1512.8,103.8
"1529","04157","2021",8,8,0,118137.5,1612.625,77.125
"1530","04158","2021",9,6,3,187122.666666667,2131.55555555556,85
"1531","04159","2021",1,0,1,292875,2929,100
"1532","04160","2021",30,27,3,236921,2485.43333333333,95.7
"1533","04161","2021",4,2,2,142875,1713.25,83.75
"1534","04162","2021",4,4,0,398510,3352.75,138.5
"1535","04163","2021",7,7,0,140142.857142857,1507.14285714286,92.5714285714286
"1536","04164","2021",1,1,0,289000,3141,92
"1537","04166","2021",29,22,7,148365.517241379,1944.72413793103,72.9655172413793
"1538","04167","2021",3,3,0,229813.333333333,1807.33333333333,157.666666666667
"1539","04169","2021",1,1,0,133000,3167,42
"1540","04170","2021",1,1,0,90000,1500,60
"1541","04171","2021",2,2,0,106500,1004,110
"1542","04172","2021",4,4,0,236630,2224.25,106
"1543","04173","2021",18,12,6,132780.555555556,1980.83333333333,77.8333333333333
"1544","04174","2021",2,2,0,117500,2186,66.5
"1545","04175","2021",1,1,0,138000,1725,80
"1546","04176","2021",5,0,5,110162,2489.4,45
"1547","04178","2021",31,30,1,176824.677419355,2190.51612903226,81.8387096774194
"1548","04179","2021",1,1,0,80500,1677,48
"1549","04180","2021",1,1,0,30000,1250,24
"1550","04181","2021",1,1,0,81700,1409,58
"1551","04182","2021",6,6,0,185745,2097,87.6666666666667
"1552","04184","2021",2,2,0,282500,2618,110
"1553","04186","2021",1,1,0,168000,2545,66
"1554","04188","2021",9,9,0,246668.777777778,3499.77777777778,98.3333333333333
"1555","04189","2021",15,13,2,148608.666666667,2213,62.4666666666667
"1556","04192","2021",14,12,2,253205,2443.07142857143,105.071428571429
"1557","04193","2021",2,1,1,119500,1184.5,107.5
"1558","04194","2021",3,3,0,130166.666666667,1526,81
"1559","04195","2021",9,5,4,111856.666666667,1762.33333333333,57.8888888888889
"1560","04197","2021",39,30,9,193463.846153846,2273.51282051282,83.5384615384615
"1561","04199","2021",3,3,0,135000,1708,83
"1562","04200","2021",5,5,0,265600,2601.6,105.8
"1563","04201","2021",3,3,0,202333.333333333,2174.66666666667,89
"1564","04203","2021",14,6,8,122030.571428571,1900.5,65.7857142857143
"1565","04205","2021",45,21,24,107104.577777778,1579.97777777778,68
"1566","04206","2021",8,6,2,131375,1424.25,86
"1567","04208","2021",16,16,0,341111.75,2618.6875,121.5
"1568","04209","2021",94,47,47,151138.170212766,1780.25531914894,83.0106382978723
"1569","04210","2021",8,6,2,84415,1204.25,74.625
"1570","04211","2021",1,1,0,121000,1862,65
"1571","04214","2021",4,4,0,150750,1763.5,85.75
"1572","04216","2021",3,3,0,209430,1772.33333333333,118.666666666667
"1573","04217","2021",6,5,1,118666.666666667,1171.16666666667,109.666666666667
"1574","04218","2021",3,3,0,73513.3333333333,1283.33333333333,57.6666666666667
"1575","04219","2021",5,5,0,109200,1729,64.6
"1576","04220","2021",7,5,2,141857.142857143,3260.71428571429,50.4285714285714
"1577","04222","2021",3,2,1,134813.333333333,1297,98.6666666666667
"1578","04224","2021",4,3,1,94250,1398.75,65.5
"1579","04226","2021",119,5,114,81431.3697478992,2242.93277310924,33.9747899159664
"1580","04227","2021",5,4,1,185400,1982.6,101.4
"1581","04228","2021",1,1,0,130000,1625,80
"1582","04229","2021",3,3,0,134666.666666667,1448.33333333333,84.3333333333333
"1583","04230","2021",50,43,7,174729.4,2225.76,77.36
"1584","04231","2021",2,2,0,375000,3705,96.5
"1585","04233","2021",3,3,0,211600,1955,116
"1586","04234","2021",1,1,0,239200,2010,119
"1587","04235","2021",2,2,0,120700,1924.5,60
"1588","04236","2021",1,0,1,30000,1000,30
"1589","04237","2021",7,6,1,177428.571428571,2064.85714285714,88.7142857142857
"1590","04240","2021",8,6,2,96595,1512.75,63.25
"1591","04241","2021",3,3,0,285666.666666667,2386.66666666667,116.333333333333
"1592","04242","2021",44,43,1,245539.568181818,2353.18181818182,107.272727272727
"1593","04244","2021",19,18,1,206987.105263158,1976.94736842105,97.9473684210526
"1594","04245","2021",36,32,4,244979.555555556,2757.77777777778,90.9166666666667
"1595","05001","2021",18,2,16,111334.722222222,1940.27777777778,62.8333333333333
"1596","05003","2021",21,4,17,64298.0952380952,1186.71428571429,52.1428571428571
"1597","05004","2021",70,17,53,139990.271428571,2720.21428571429,52.6
"1598","05006","2021",18,13,5,202011.111111111,2168.11111111111,96.7222222222222
"1599","05007","2021",11,5,6,161354.545454545,2566,68.6363636363636
"1600","05008","2021",7,6,1,150642.857142857,2192.71428571429,75.8571428571429
"1601","05009","2021",6,6,0,125758.333333333,1403.33333333333,95
"1602","05010","2021",13,13,0,123261.846153846,1288.23076923077,87.5384615384615
"1603","05011","2021",2,2,0,134000,1098,115.5
"1604","05012","2021",11,3,8,196833.636363636,3038.45454545455,65.9090909090909
"1605","05013","2021",3,3,0,331940,2622,129.666666666667
"1606","05014","2021",3,3,0,103000,1405,72.6666666666667
"1607","05016","2021",3,3,0,156833.333333333,1489,116.666666666667
"1608","05017","2021",18,15,3,217814.166666667,2290.77777777778,94.8333333333333
"1609","05018","2021",2,2,0,307800,3055,101
"1610","05019","2021",3,3,0,64033.3333333333,912.333333333333,85
"1611","05022","2021",4,4,0,91025,1015.25,93.75
"1612","05023","2021",227,25,202,157696.960352423,2454.13215859031,65.2290748898678
"1613","05024","2021",4,4,0,99191.25,1518,66.25
"1614","05025","2021",1,1,0,160960,1341,120
"1615","05026","2021",12,2,10,184207.5,2750.16666666667,67.75
"1616","05027","2021",2,0,2,27750,1469,19.5
"1617","05029","2021",17,12,5,172921.764705882,1810.82352941176,97.3529411764706
"1618","05032","2021",2,2,0,234800,1936,114.5
"1619","05036","2021",14,7,7,203747.857142857,2714.92857142857,74.5714285714286
"1620","05037","2021",2,2,0,322735,2548,123.5
"1621","05038","2021",5,1,4,113790,1381.4,83.2
"1622","05039","2021",9,8,1,128784.444444444,1605.88888888889,78
"1623","05040","2021",38,28,10,223977.421052632,3083.84210526316,86.2631578947368
"1624","05044","2021",7,2,5,136445,2229.85714285714,69.7142857142857
"1625","05045","2021",12,9,3,277491.666666667,2490.83333333333,112.25
"1626","05046","2021",130,25,105,158766.592307692,2715.43076923077,60.4
"1627","05047","2021",6,5,1,109750,1379,89.6666666666667
"1628","05048","2021",3,3,0,158333.333333333,1890,83.3333333333333
"1629","05049","2021",1,1,0,107477,1734,62
"1630","05050","2021",3,3,0,170450,1990.66666666667,85.3333333333333
"1631","05051","2021",1,1,0,2e+05,1562,128
"1632","05052","2021",6,4,2,200370,2234.66666666667,84.8333333333333
"1633","05053","2021",4,4,0,285875,2583,111.25
"1634","05054","2021",7,4,3,173078.571428571,2188.85714285714,69.4285714285714
"1635","05055","2021",4,4,0,94360,1255,66.25
"1636","05056","2021",3,3,0,255023.333333333,2404,113.333333333333
"1637","05057","2021",4,3,1,239341.75,2384.25,93
"1638","05058","2021",3,3,0,187733.333333333,1607.33333333333,119.666666666667
"1639","05059","2021",8,8,0,258887.5,2759.375,93.75
"1640","05061","2021",552,145,407,188927.315217391,2413.84601449275,78.2844202898551
"1641","05062","2021",1,1,0,265444,2231,119
"1642","05063","2021",6,2,4,134615.333333333,2414.66666666667,62.6666666666667
"1643","05064","2021",1,1,0,115000,958,120
"1644","05065","2021",43,10,33,158328.302325581,2270.37209302326,73.6511627906977
"1645","05068","2021",8,8,0,294881.25,2364,122.75
"1646","05070","2021",43,22,21,109751.627906977,1445.60465116279,79.6976744186046
"1647","05071","2021",2,2,0,132750,1489.5,86.5
"1648","05072","2021",9,5,4,130305.555555556,1979.88888888889,70.8888888888889
"1649","05073","2021",5,5,0,222700,2103.6,112.8
"1650","05074","2021",5,5,0,196400,1968,113
"1651","05075","2021",8,8,0,185340.625,2705.125,71.375
"1652","05077","2021",13,3,10,124313.846153846,2732.84615384615,48.3846153846154
"1653","05078","2021",1,1,0,69440,1120,62
"1654","05079","2021",47,13,34,366031.787234043,4991.44680851064,73.9574468085106
"1655","05080","2021",1,1,0,101200,1124,90
"1656","05081","2021",1,1,0,150000,750,200
"1657","05084","2021",4,4,0,239012.5,2275,110.75
"1658","05085","2021",55,5,50,227576,4225.36363636364,52.3636363636364
"1659","05086","2021",6,6,0,104302.833333333,1193,79.1666666666667
"1660","05087","2021",2,2,0,166650,1338,120
"1661","05090","2021",6,5,1,77788.1666666667,1397.83333333333,60.6666666666667
"1662","05092","2021",8,8,0,408139.75,3211.375,120.25
"1663","05093","2021",6,1,5,129959.333333333,3574.83333333333,34.1666666666667
"1664","05095","2021",5,3,2,153664,1504.8,92.8
"1665","05096","2021",120,10,110,88781.1916666667,2123.25,41.4583333333333
"1666","05097","2021",5,4,1,129200,2031.6,59.2
"1667","05098","2021",104,7,97,105052.971153846,2647.22115384615,37.5576923076923
"1668","05100","2021",9,9,0,354403.111111111,2875.66666666667,121.777777777778
"1669","05101","2021",48,15,33,155849.333333333,2514.5625,61.3125
"1670","05102","2021",1,1,0,90000,1084,83
"1671","05103","2021",10,7,3,145608,1726.6,84.5
"1672","05104","2021",4,4,0,143807.5,2351.75,65.75
"1673","05106","2021",9,4,5,224953.333333333,2868.22222222222,66.4444444444444
"1674","05107","2021",2,2,0,228025,2401,93
"1675","05108","2021",4,4,0,423425,5505.5,85.5
"1676","05109","2021",6,2,4,204416.666666667,2494.66666666667,98.1666666666667
"1677","05110","2021",88,4,84,66633.1590909091,2106.625,31.1704545454545
"1678","05111","2021",2,2,0,276700,3023,88
"1679","05113","2021",4,4,0,174875,2101.75,101.25
"1680","05114","2021",23,3,20,111363.608695652,2610.21739130435,40.9565217391304
"1681","05115","2021",7,6,1,155985.714285714,1796.85714285714,80.1428571428571
"1682","05116","2021",4,4,0,179600,1801,101.25
"1683","05117","2021",1,1,0,224220,2020,111
"1684","05118","2021",15,14,1,124833.333333333,1575.66666666667,77
"1685","05119","2021",93,6,87,112384.225806452,3414.90322580645,32.4516129032258
"1686","05121","2021",3,3,0,147433.333333333,2091.66666666667,69.3333333333333
"1687","05122","2021",6,4,2,194091.666666667,2193,85.5
"1688","05123","2021",22,21,1,228895,2144.13636363636,104.181818181818
"1689","05124","2021",2,1,1,147600,1975.5,75
"1690","05126","2021",8,7,1,125532.5,1842,65.875
"1691","05127","2021",3,1,2,297683.333333333,5562.66666666667,97.3333333333333
